0.380960	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.380960	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.380960	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.380960	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.377093	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.377093	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.377093	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.379671	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.377093	1.000000
0.377093	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.377093	1.000000
0.377093	1.000000
0.378382	1.000000
0.378382	1.000000
0.377093	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
0.378382	1.000000
